,Account,User Name,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Views,Like and View Counts Disabled,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,Overperforming Score (weighted  —  Likes 1x Comments 1x ),Description_Translated,Description_Sentiment,Image_Text_Translated,Image_Text_Sentiment
770,Flávio Bolsonaro,flaviobolsonaro,4399764.0,2023-02-08 10:00:22 EST,2023-02-08,10:00:22,Photo,"94,114",90258,3856,0,False,https://www.instagram.com/p/CoZ9lPeOrhF/,https://www.instagram.com/p/CoZ9lPeOrhF/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/329795567_576624591005801_3892719804004805304_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=WNCa6Lk208AAX-q6BeG&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAnzk1FCFkA7XsyR6UICc2dH-gg9ajkLhUIiHalAl2kJA&oe=642259BB,,"Bolsonaro sempre presente! 
#bolsonaro #jairbolsonaro #flaviobolsonaro #fechadocombolsonaro #bolsomito #bolsomoto #22 #B22 #futuro #rio #riodejaneiro #rj #errejota #bbb #brasil #direita #conservadorismo #conservador",,,,1.22,"Bolsonaro always present!
#bolsonaro #jairbolsonaro #flaviobolsonaro #fhadocombolsonaro #Bolsomito #BolSomoto #22 #B22 #Riodejanelo #rj #errejota #bbb #brasil #conservators #conservator",0.0,Nan,0.0
771,Eduardo Bolsonaro🇧🇷,bolsonarosp,5016079.0,2023-02-08 09:19:29 EST,2023-02-08,09:19:29,Photo,"151,451",144493,6958,0,False,https://www.instagram.com/p/CoZ453trHEk/,https://www.instagram.com/p/CoZ453trHEk/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/329011157_911455460197726_6124496623358588500_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=vwwkK2Z9U1sAX8u2MEy&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfD--TYZRaYvwZqovXb65QOzOQVbo85JOuPyQ5cPbDZi-A&oe=640D3CA2,,"Talvez por Lula defender ladrão de celular o senador Randolfe (Rede-AP) quis fazer o mesmo.

Assinei com outros parlamentares representação do Dep. @carlosjordy (PL-RJ) que acusa senador Randolfe de roubo de celular, entre outros crimes. Fato de intolerância e ódio ocorreu dias atrás no Congresso.",,,,1.36,"Perhaps by Lula defending Senator Randolfe (Rede-AP) cell phone thief wanted to do the same.

I signed with other parliamentarians representation of the dep.@carlosjordy (PL-RJ) that accuses Senator Randolfe of cell phone theft, among other crimes.The fact of intolerance and hatred occurred days ago in Congress.",-0.875,Nan,0.0
772,Carlos Bolsonaro 🇧🇷,carlosbolsonaro,3041073.0,2023-02-08 08:17:05 EST,2023-02-08,08:17:05,Photo,"45,990",37803,8187,0,False,https://www.instagram.com/p/CoZxwyLgHwH/,https://www.instagram.com/p/CoZxwyLgHwH/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/329651104_147188401188588_4886591472782586108_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=husDrHDOBpwAX-3Z4ZX&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfA7QYLzogwB-t-nrRH4dbkmHxQED8TZkrbuK0Fw44BFJQ&oe=6405EEDE,,🤫🤫🤫,direitaminas AA economia.ig.com.br 1 Bilhão Gasolina já bate R$ 10/litro em dois estados brasileiros,,,-1.52,🤫🤫🤫,0.0,Rights aa Economy.ig.com.br 1 billion gasoline already beats R $ 10/liter in two Brazilian states,0.0
773,Gustavo Gayer,gusgayer,706093.0,2023-02-08 08:02:44 EST,2023-02-08,08:02:44,Photo,"56,680",53027,3653,0,False,https://www.instagram.com/p/CoZwHrduvwA/,https://www.instagram.com/p/CoZwHrduvwA/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/329318357_1523203324754283_5988850134712970753_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=_cyzRKOtZfcAX8lzspJ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCuNGT5sxvA9f1ZqBoTkcDG1YS-9w1xxuCskcEY3Y40zg&oe=6414C74E,,✅,GustavoG Gustavo @GayerGus Assinadas! CPMI Abuso de Autoridade CPMI do 8 de janeiro Translate Tweet 9:57 AM 08/02/23 224 Views,,,1.32,✅,0.0,Gustavog gustavo @gayergus signed!CPMI Authority Abuse CPMI of January 8 Translate Tweet 9:57 AM 08/02/23 224 views,-0.636
774,Jair M. Bolsonaro,jairmessiasbolsonaro,25355992.0,2023-02-08 07:38:32 EST,2023-02-08,07:38:32,Photo,"650,413",634610,15803,0,False,https://www.instagram.com/p/CoZtWcJO7c9/,https://www.instagram.com/p/CoZtWcJO7c9/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/329676802_685560246691949_8852512007332138434_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=xMwHlvsELBIAX8s8wEZ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBVvm5xzrPEaHTjCp023XOFOmIFJIYUgHbwq5OCtF3dgQ&oe=643A5E71,,"- ECONOMIA / ABERTURA DE EMPRESAS (TODO TIPO DE CNPJ):

 •  Saldo de 2003-2010 (8 anos): 761.177
 •  Saldo de 2011-2016 (6 anos): 7.242.062
 •  Saldo 2017-2018 (2 anos): 1.514.568
 •  Saldo de 2003-2016 (14 anos): 8.003.233
 •  Saldo de 2003-2018 (16 anos): 9.517.801
 •  Saldo de 2019-jun/2022 (3 anos e meio): 8.113.259

- Mesmo com pandemia, o “fique em casa que a economia a gente vê depois"", o ""fecha tudo"" e uma guerra que afeta a economia de todo o mundo, o Brasil avançou devido às atitudes do Governo Jair Bolsonaro, como desburocratizações, digitalizações e outras medidas como a Lei de Liberdade Econômica.",,,,-1.42,"- Economics / opening of companies (all types of CNPJ):

 • Balance 2003-2010 (8 years): 761.177
 • Balance 2011-2016 (6 years): 7,242,062
 • Balance 2017-2018 (2 years): 1,514,568
 • Balance 2003-2016 (14 years): 8.003.233
 • Balance 2003-2018 (16 years): 9,517,801
 • Balance 2019-Jun/2022 (3 and a half years): 8.113.259

- Even with pandemic, the ""stay at home that the economy we see later"", ""closes everything"" and a war that affects the economy of the world, Brazil has advanced due to attitudes of the Jair Bolsonaro government, as bureaucracy,digitizations and other measures such as the Economic Freedom Law.",0.7096,Nan,0.0
775,Silvia Nobre Waiãpi,silviawaiapi,142083.0,2023-02-08 07:35:51 EST,2023-02-08,07:35:51,Photo,"1,757",1691,66,0,False,https://www.instagram.com/p/CoZtC3urz2m/,https://www.instagram.com/p/CoZtC3urz2m/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/329751509_5936846563064113_6537848378991721263_n.webp?stp=dst-jpg&_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ONOn6EzRDecAX-9oXnC&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfABD1XSfcz_JFSg6yrcVON8RfmwwHz26lSJXuhiUrAhRg&oe=641EFBA3,,Pelo direito fundamental da vida e da defesa própria. #CACs #BrasiAcimaDeTudo #Bolsonaro #Amapá #ProVida #ProArmas #Agro #FilhaDoNorte #FilhaDoAmapa #armaparaocidadãodebem #armaparadefesa,,,,-3.05,By the fundamental right of life and its own defense.#Cacs #brasiacimadetudo #bolsonaro #amapá #proid #proans #Agro #Fililhanorte #FilledAmaPa #ArmaParaocidadan,0.0,Nan,0.0
776,Eduardo Bolsonaro🇧🇷,bolsonarosp,5016079.0,2023-02-08 07:31:26 EST,2023-02-08,07:31:26,Photo,"50,383",48860,1523,0,False,https://www.instagram.com/p/CoZsibML20Y/,https://www.instagram.com/p/CoZsibML20Y/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/329871535_132810369690459_7149508758550588975_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=if8wqiqcs90AX8OLB5N&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDHoD8ygF72egm2SE_d7jP-5n3ZPw_YYX7pqEhjNYcxpA&oe=640C5A6C,,"Queria que eu levasse quem? O lobby dos traficantes? Para isso já tem o pessoal do CPX / PCC.

Nosso evento será dia 9/FEV, 9h, com @pollonms e @juliazanattasc . Haverá transmissão ao vivo. Outras informações no stories da corrida.","METRÓPOLES ETRÓPOLES Igor Gadelha Eduardo Bolsonaro leva lobby armamentista à Câmara Q Deputado Eduardo Bolsonaro (PL-SP) levará fabricantes e importadores de armas de fogo para evento nesta semana na Câmara dos Deputados Gustavo GustavoZucchi Zucchi 06/02/2023 6:00, atualizado 03/02/2023 18:56 a Paulo SergioiAgAncia Camara",,,-2.21,"I wanted me to take me?The lobby of traffickers?For this there are already the CPX / PCC staff.

Our event will be 9/Feb, 9am, with @pollonms and @juliazanattasc.There will be live transmission.Other information on the race stories.",0.1179,"METROPOLES ETROPOLES IGOR GADELHA EDUARDO BOLSONARO TAKES ARMER LOBBY TO THE House Q Deputy Eduardo Bolsonaro (PL-SP) will bring manufacturers and firearms importers to event this week in the House of Representatives Gustavo Gustavozucchi Zucchi 06/02/2023 6:00, updated 03/02/2023 18:56 to Paulo Sergioiagancia Camara",0.2103
777,Adrilles Jorge,adrillesjorge,861831.0,2023-02-07 20:26:15 EST,2023-02-07,20:26:15,Photo,"16,114",14566,1548,0,False,https://www.instagram.com/p/CoYgacNMSiG/,https://www.instagram.com/p/CoYgacNMSiG/,https://scontent-sea1-1.cdninstagram.com/v/t39.30808-6/329256268_6281705075175561_1810061650966382307_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=oQXiL6ZH17UAX_fS7LC&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBZI2YzoUml9rGP4wRRzjdhq8fsIb8UCMHi-3CvXwnyXQ&oe=642DDE6D,,"isto é fascismo: um pensamento único que arregimenta cabeças para massacrar uma pessoa, uma intelectual , por pensar diferente da manada. Fascismo dentro de uma universidade que deveria ser plural. Universidade que promove ditadura ideológica que doutrina e massacra consciências. Infelizmente , este fascismo real domina as universidades brasileiras.",,,,-1.9,"This is fascism: a unique thinking that enlists heads to massacre a person, an intellectual, for thinking differently from herd.Fascism within a university that should be plural.University that promotes ideological dictatorship that doctrine and massacres consciences.Unfortunately, this real fascism dominates Brazilian universities.",0.7096,Nan,0.0
778,Karina Bacchi,karinabacchi,9183168.0,2023-02-07 20:15:44 EST,2023-02-07,20:15:44,Album,"26,617",26617,0,0,False,https://www.instagram.com/p/CoYfNg0MGS2/,https://www.instagram.com/p/CoYfNg0MGS2/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/329229352_585038793516923_8267268247905857769_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=4vTHNuaiw34AX8shObI&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBzVQwpZmk9J54CvZ9ilE0ufNp2QVpjRJGFFMbloNWqyA&oe=641BA3D9,,Vivendo os planos de Deus 🙏🏻 @trofeugerandosalvacao  @dinabarcelos,,,,1.06,Living the plans of God 🙏🏻 @troofeugenandosalvacao @dinabarcelos,0.2732,Nan,0.0
779,Silvia Nobre Waiãpi,silviawaiapi,142154.0,2023-02-07 18:29:34 EST,2023-02-07,18:29:34,Photo,"3,080",3018,62,0,False,https://www.instagram.com/p/CoYTD9nrG_U/,https://www.instagram.com/p/CoYTD9nrG_U/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/328992547_897455181295454_3582108648851963783_n.webp?stp=dst-jpg&_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Rtf_l9L60hIAX9rwYCv&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDTVT6OvIEUU5az_J4vmUC-smAOTqU6UecnJZhhoRwb4A&oe=641E1B1E,,,"OPECUARIA PA AGRO ROPECUARI Silvia Waiãpi apoia O Agro Brasileiro na FPA ""Eu represento uma parcela da População Indígena Brasileira que se desenvolve economicamente participando do PIB Brasileiro"" Sílvia Waiãpi DEPUTADA EDERAL silviawaiapi",,,-1.74,Nan,0.0,"OPECUARIA PA AGRO ROCUARI SILVIA WAIÃPI supports the Brazilian agro in FPA ""I represent a portion of the Brazilian indigenous population that develops economically participating in the Brazilian GDP"" Silvia Waiãpi Deputy Ederal Silviawaiapi",0.3612
780,Adrilles Jorge,adrillesjorge,861831.0,2023-02-07 16:37:52 EST,2023-02-07,16:37:52,Photo,"1,987",1957,30,0,False,https://www.instagram.com/p/CoYGR2QJm5P/,https://www.instagram.com/p/CoYGR2QJm5P/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/329794576_750368960059226_4926573765331500492_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=t0rzkSMorbUAX8wj-HE&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBuJRaUzCxePt7dPBTZCwZCexZuaU3Hofa9ZpJFqIf4rw&oe=642DF75C,,,Adrilles Jorge @AdrillesRJorge As coisas não são como são As coisas são como você deixa que elas sejam.,,,-15.44,Nan,0.0,Adrilles Jorge @adrillesrjorge things are not how they are things are how you let them be.,0.0
781,Adrilles Jorge,adrillesjorge,861831.0,2023-02-07 15:00:54 EST,2023-02-07,15:00:54,Photo,"4,947",4887,60,0,False,https://www.instagram.com/p/CoX7LptJmR7/,https://www.instagram.com/p/CoX7LptJmR7/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/329041838_721772852896738_5909118471539144896_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=c6WhgxJawBwAX9K24z0&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBQ6zeZYt9pY6zXs2HkreCP09gIKdQDxlm7CuxmGmPhPg&oe=6426E459,,,"Adrilles Jorge @AdrillesRJorge Toda piada é ofensiva a algo, alguém. Todo humor é crítico. Se seus sentimentos são ofendidos por uma critica bem humorada, mude seus sentimentos,mude sua postura. Ou deboche da crítica. O politicamente correto ofende e censura toda forma de inteligência crítica do humor",,,-6.24,Nan,0.0,"Adrilles Jorge @adrillesrjorge Every joke is offensive to something, someone.Every mood is critical.If your feelings are offended by a humorous criticism, change your feelings, change your posture.Or mocking criticism.The politically correct offends and censors every form of critical intelligence of mood",-0.8481
782,Magno Malta,magnomalta,1634714.0,2023-02-07 14:37:07 EST,2023-02-07,14:37:07,Photo,"4,702",4636,66,0,False,https://www.instagram.com/p/CoX4ddDJfdx/,https://www.instagram.com/p/CoX4ddDJfdx/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/330201810_248118050872966_8671880434841968749_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=7gOFu0TYXfYAX9ukPoe&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCogC9ELg_EcIv9IprncDTZdSEaZzQ6fEp-dKlkm4FTYw&oe=640A2267,,"Recebi a visita, em meu gabinete de Brasília, do diretor-geral do Hospital São José, de Colatina (ES), Dr. Octacilio Calixto. Ele me atualizou sobre a importância do hospital na região norte do estado e ressaltou a necessidade de parceria com os parlamentares capixabas visando a melhoria da saúde para atender a população. 

🤝Agradeço a visita e estamos juntos!",ENADOR MAGnO MALTA,,,-6.73,"I received the visit, in my office of Brasilia, the director general of the São José Hospital, Colatina (s), Dr.Octacilio Calixto.He updated me about the importance of the hospital in the northern region of the state and stressed the need for partnership with the parliamentarians of Espírito Santo to improve health to serve the population.

🤝Adrate the visit and we are together!",0.5093,ENTERNATE MALTA,0.0
783,Eduardo Bolsonaro🇧🇷,bolsonarosp,5015923.0,2023-02-07 13:20:48 EST,2023-02-07,13:20:48,Photo,"70,632",68904,1728,0,False,https://www.instagram.com/p/CoXvuc_vq9G/,https://www.instagram.com/p/CoXvuc_vq9G/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/329211102_3342754582630069_1492108556614219422_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=o8Cq6GKLHh4AX-HjWtu&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBJq_nb9JWHXkLZLfwE64aSsHwUxNG426AnQwZhgAilsg&oe=640BC682,,"O mais vendido na Amazon, categoria comentários políticos e opinião. Muito obrigado!

>>Link para adquiri com 34% a menos nos stories.","amazon com.b Faça seu login livros � Enviar par Q Eduardo Bolsonaro 2 mais Jair Bolsonaro: fenômeno ignorado, Vol. 1: Eles não entenderam nada (143) em Livros de Comentários Políticose mais vendido Opinião MATEUS COLOMBO MENDES I EDUARDO BOLSONARO Ù JAIRBOLSONARO: NÃMENOIGNORADO ELESNÃOENTENDERAMNADA",,,-1.58,"The best selling in Amazon, political comments category and opinion.Thank you very much!

>> Link to purchase with 34% less in Stories.",0.7345,"Amazon com.b Make your login books � Send Par q Eduardo Bolsonaro 2 More Jair Bolsonaro: ignored phenomenon, vol.1: They did not understand anything (143) in politics books best selling opinion Mateus Colombo Mendes I Eduardo Bolsonaro ù jairbolsonaro: not inn the",-0.0082
784,Bolsonaro TV,bolsonaro.tv,1052597.0,2023-02-07 12:45:29 EST,2023-02-07,12:45:29,Photo,"31,847",30820,1027,0,False,https://www.instagram.com/p/CoXrr0zLTJN/,https://www.instagram.com/p/CoXrr0zLTJN/,https://scontent-fco2-1.cdninstagram.com/v/t51.29350-15/329259137_407201891628981_3763920555772078457_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=7CDdAi-vFb8AX-xQbQV&_nc_ht=scontent-fco2-1.cdninstagram.com&oh=00_AfCjJXqvLmaOSKjsdJAMzOa53iyTvrHgiEreADH4_bRzcQ&oe=646D1674,,,,,,-2.01,Nan,0.0,Nan,0.0
785,Silvia Nobre Waiãpi,silviawaiapi,142154.0,2023-02-07 12:41:12 EST,2023-02-07,12:41:12,Photo,"1,942",1867,75,0,False,https://www.instagram.com/p/CoXrMXbrtyI/,https://www.instagram.com/p/CoXrMXbrtyI/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/328142110_704839524721489_571856231433298505_n.webp?stp=dst-jpg&_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=VnotjpBgK20AX--gjI6&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfC90lbFqZCE8YWY5tHKF8nZuT6BAo1LRIozouUnAPoFfw&oe=641DB84D,,"""Porque um povo que não preserva a sua identidade e nem guarda a memória dos seus mortos não sabe de onde veio e não sabe para onde vai."" #PovosIndígenas #FilhaDoNorte #FilhaDoAmapá","07 DE FEVEREIRO DIA NACIONAL DE LUTA DOS POVOS INDÍGENAS ""Porque um povo que não preserva a sua identidade e nem guarda a memória dos seus mortos não sabe de onde veio e não sabe para onde vai"". Sílvia Waiãpi Sílvia Waiãpi DEPUTADA FEDERAL silviawaiapi",,,-2.87,"""For a people who do not preserve their identity and do not keep the memory of their dead does not know where he came from and does not know where he goes.""#Peoplesindigens #Fililhanorte #Filhaamapá",-0.6486,"February 7 National Day of the fighting of indigenous peoples ""because a people who do not preserve their identity or keep the memory of their dead do not know where he came from and does not know where he goes.""Silvia Waiãpi Silvia Waiãpi Federal Deputy Silviawaiapi",-0.7783
786,Magno Malta,magnomalta,1634714.0,2023-02-07 10:15:29 EST,2023-02-07,10:15:29,Photo,"8,264",7864,400,0,False,https://www.instagram.com/p/CoXahKerQ6B/,https://www.instagram.com/p/CoXahKerQ6B/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/329940068_2133351843529126_6953801784999450551_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=slTr__LZuZgAX99FWHJ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfA_aGialIC9Rrw09V7S2fhUvrEjHZevX2oRscd3IC9WnA&oe=64095D3D,,"A luta contra o aborto nunca vai acabar. Enquanto houver vidas inocentes a serem protegidas, sempre haverá um combate a ser travado. Lamentavelmente, um secretário vindo do governo do Estado do Espírito Santo chegou no Governo Lula para acelerar essa agenda. Como senador, continuarei lutando para garantir que o aborto nunca seja legalizado em nosso país. Não há lugar para o debate com aqueles que não tem apreço pela vida humana.

A vida é sagrada e deve ser protegida desde sua concepção. Não importa se iniciada há 10 segundos, 10 minutos, 10 horas ou 10 meses.","SENADOR MAGnO MALTA A LUTA CONTRA O ABORTO NUNCA VAI ACABAR Enquanto houver vidas inocentes a serem protegidas, sempre haverá um combate a ser travado. OTEMPO ESPORTE POLÍTICA BRASÍLIA CLASSIFICADOS NOVO Novo GOVERNO secretário da Saúde defende SUS fazer abortos previstos em lei Nésio ""diferenciar fé de cada um"" Fernandes ressalta que evangélico mas que que é uma agenda de saúde pública e sabe uma agenda da compartilhe",,,-3.81,"The fight against abortion will never end.As long as there are innocent lives to be protected, there will always be a combat to be locked.Regrettably, a secretary from the State Government of Espírito Santo arrived in the Lula administration to accelerate this agenda.As a senator, I will continue to fight to ensure that abortion is never legalized in our country.There is no place for debate with those who have no appreciation for human life.

Life is sacred and must be protected from its conception.No matter if it started 10 seconds, 10 minutes, 10 hours or 10 months.",-0.1536,"Senator Magno Malta The fight against abortion will never end as long as there are innocent lives to be protected, there will always be a combat to be locked.Ottempo Sport Political Brasília Classified New Government Secretary of Health defends SUS to make abortions provided for in law Nesio ""differentiate faith from each"" Fernandes points out that evangelical but that it is a public health agenda and knows an agenda of the share",0.5927
787,Eduardo Bolsonaro🇧🇷,bolsonarosp,5015923.0,2023-02-07 08:30:56 EST,2023-02-07,08:30:56,Photo,"32,740",28204,4536,0,False,https://www.instagram.com/p/CoXOjaDrRMF/,https://www.instagram.com/p/CoXOjaDrRMF/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/329263270_1852272391811327_1414326580615020791_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=zTMmi1KLwXIAX8n0zjd&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDUHfe9PJ5Lj12YC8pS8krWVAcZtVhZ6tT0MOCBgTG_Og&oe=640A803B,,"E quem reclamar é correiofóbico! Meu Deus, é “fazueli” pra todo lado! 🤦‍♂️","GAZETA DO POVO Gazeta do Povo @gazetadopovo Ministro fala em ""chamar Correios para substituir"" caso Uber decida deixar o país gazetadopovo.com.br Ministro fala em ""chamar Correios para substituir"" caso Uber decida deixar o país",,,-3.41,"And who complains is MAILFOBIC!My God, it is ""Fazeli"" everywhere!🤦‍♂️",-0.2695,"Gazeta do Povo Gazeta do Povo @gazetadoPovo Minister speaks of ""call post office to replace"" case Uber decides to leave the country gazetadopovo.com says to ""call post office to replace"" case Uber decide to leave the country",-0.2329
788,Magno Malta,magnomalta,1634714.0,2023-02-07 08:11:46 EST,2023-02-07,08:11:46,Photo,"8,066",7846,220,0,False,https://www.instagram.com/p/CoXMXCBrIYG/,https://www.instagram.com/p/CoXMXCBrIYG/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/329458922_680095813862019_8587638818726943630_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=hx5A_oMdAh0AX860zii&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCFqzmibiq0JtNGYJ4jvPgWXcEYQ_8J-JxViSPM6pOBgg&oe=6408240F,,"Minha filha @jaislinymalta dádiva de Deus para nossa vida. Você me fez chorar! Te amo.

#Repost @jaislinymalta with @use.repost
・・・
Carta de Filha para Pai.

Pai devo tanto a você que se quisesse agradecer por tudo em detalhe teria que ficar dias e dias agradecendo. Além de gratidão, também meu respeito, admiração e amor são totalmente seus.

Desde pequena acompanho de perto quase toda a sua trajetória de vida, são tantas histórias, conquistas, batalhas que você enfrentou e há de enfrentar. Saiba que estarei ao seu lado e Deus estará com você em cada passo.

São anos e anos vendo você lutar por causas grandes e mesmo diante de adversidades, muito cansaço você nunca perdeu a fé.

Não preciso falar que desistir, abaixar a cabeça nunca foi uma opção na sua vida. É gratificante ver sua evolução, sua força, seu temor a Deus, e confiança.

O dia 01/02/2023 foi uma mistura de sentimentos na qual eu ainda estou revivendo onde ficará registado em mim para sempre.

A oração que faço hoje é que você esteja alerta. Permaneça firme na fé. Seja corajoso. Seja forte. Assim como diz Salmo 37:5-6 “Entregue o seu caminho ao Senhor; confie nele, e ele agirá: Ele deixará claro como a alvorada que você é justo, e como o sol do meio-dia que você é inocente.”

Te amo infinitamente meu preto do zoi verde 🤎",,,,-3.86,"My daughter @jaislinymalta GOD's gift to our lives.You made me cry!I love you.

#Repost @jaislinymalta with @use.repost
・ ・ ・
Daughter letter to father.

Dad I owe you so much that if you wanted to thank you for everything in detail I would have to stay days and days thanking.Besides gratitude, my respect, admiration and love are also yours.

Since I was a child I closely follow almost your entire life trajectory, there are so many stories, achievements, battles you have faced and will face.Know that I will be by your side and God will be with you in every step.

It's years and years watching you fight for big causes and even in the face of adversity, a lot of tiredness you have never lost faith.

I don't need to say that giving up, lowering your head has never been an option in your life.It is gratifying to see its evolution, your strength, your fear of God, and trust.

Day 01/02/2023 was a mixture of feelings in which I am still reliving where will be registered in me forever.

The prayer I do today is that you are alert.Stay firm in the faith.Be brave.Be strong.As Psalm 37: 5-6 says “give your way to the Lord;Trust him, and he will act: He will make it clear as the dawn you are fair, and how the noon you are innocent. ”

I love you infinitely my black zoi black 🤎 🤎",0.9893,Nan,0.0
789,Ricardo Macchi Real,ricardomacchioficial,38014.0,2023-02-07 07:42:11 EST,2023-02-07,07:42:11,Photo,420,396,24,0,False,https://www.instagram.com/p/CoXI-T8OlJb/,https://www.instagram.com/p/CoXI-T8OlJb/,https://scontent-sof1-1.cdninstagram.com/v/t51.29350-15/329422075_1215549679063803_3062116361181072370_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=BLEyFp2LVC8AX-iombo&_nc_ht=scontent-sof1-1.cdninstagram.com&oh=00_AfDpZDLytwWnkfsfwFx1-OQ04PNAG9XLJJQSrulHkyM2LA&oe=6483FDCE,,"06/2/2023  Nassau/ Bahamas com a família, o semblante sem filtro e lógico  que de cara limpa, não precisa dizer mais nada sobre o que nos protege de toda a energia vinda do lado obscuro: a família ! A família literalmente é a nutrição do caminho que devemos seguir. Busquemos nossa paz interior, assim encontraremos equilíbrio emocional e consequentemente força espiritual para  seguir em frente. Gratidão.",,,,1.2,"06/2/2023 Nassau/Bahamas with the family, the unfallless countenance and logical that in the clean face, you need nothing more about what protects us from all the energy coming from the dark side: the family!The family is literally the nutrition of the path we should follow.Let us seek our inner peace, so we will find emotional balance and consequently spiritual strength to move on.Gratitude.",0.932,Nan,0.0
