Account,User Name,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Views,Like and View Counts Disabled,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,Overperforming Score (weighted  —  Likes 1x Comments 1x )
João Salas,oficialjoaosalas,17194,2023-02-22 17:04:20 EST,2023-02-22,17:04:20,Photo,729,713,16,0,false,https://www.instagram.com/p/Co-xOzrr2wH/,https://www.instagram.com/p/Co-xOzrr2wH/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/332401784_963381044821955_5923109934877219420_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=E7nbAPx4RpYAX9ReWa-&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCPWV4xqAtiWK7ji4Nks-p2gbnZso253zxaxft858fbZw&oe=642141D0,,⚠️ ATENÇÃO ⚠️. ÁS 20h estarei ao vivo aqui no Instagram.,AATENÇÃO HOJE ÀS 20h. ESTAREI AO VIVO AQUI NO INSTA @oficialjoaosalas FALANDO SOBRE A REAL SITUAÇÃO DA PAPUDA E COMEIA. MUITA INFORMAÇÃO QUE VOCÊS PRECISAM SABER.,,,-2.4
Jose Vasconcelos Viana,josevasconcelosviana,25061,2023-02-22 11:40:24 EST,2023-02-22,11:40:24,Photo,92,70,22,0,false,https://www.instagram.com/p/Co-MKPgsenv/,https://www.instagram.com/p/Co-MKPgsenv/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/332520872_3571976933074576_3758049601016817703_n.webp?stp=dst-jpg&_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=WJKf9Vg5JY0AX_OATNJ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDtEdELStWJ0OH9qiTmZsxE5a0Svfm_lxua5NWc7HiuYw&oe=643ED8AC,,"O projeto do PT ( Partido dos Trabalhadores) de regular as redes sociais cada vez mais ganha "" corpo"". Dessa vez, o presidente Lula, outrora condenado por corrupção,  chama para o jogo o inflienciador Felipe Neto, que fez o L na campanha e é conhecido por cancelamentos na Internet. 
Em 2020, Neto apoiou o movimento do "" fique em casa"" , mas jogava futebol com os amigos.
.
.
.
.
.
.
.
.
.
.
.

.
.

.
.
#grevedoscaminhoneiros #allandossantos #foraxandão #Lula #Bolsonaro #copadomundo #Haddad #pauloguedes #oladraonaosobearampa #quartéis #intervencaomilitar #bolsonaropreso #reelsviral #leosantana #zonadeperigo #carnaval #litoralnorte","POLÍTICA LULA ALCKHIN 13 REDESSO SOCIAIS COM FELIPE NETO, LULA LANÇA PROGRAMA QUE PODE TERMINAR EM PERSEGUIÇÃO PORTAL JVV NOTÍCIAS SIGA @JVVNEWS NAS REDES SOCIAIS. ACESSE WWW.JVVNEWS.COM.BR",,,-2.68
WESLEY ROS,wesleyros,283493,2023-02-22 09:21:09 EST,2023-02-22,09:21:09,Photo,"13,026",12521,505,0,false,https://www.instagram.com/p/Co98ORFunBe/,https://www.instagram.com/p/Co98ORFunBe/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/332314519_163443199799096_4468430438000991488_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=54Y8y_9u740AX-HVu-Q&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBLE_EpZBEssqz3jAYYnp285RI2IlnBPO53Ya2ukqeC-A&oe=643945DC,,"TROCARAM UM ANJO DE DEUS @michellebolsonaro POR UM DEMÔNIO DO INFERNO 🔥😈 “pronto, falei” … parabéns @sociedadeilustrada por acertar mais uma vez na REAL ILUSTRAÇÃO! 👏🏾👏🏾👏🏾👏🏾",expr expresso esso 2 สู SOCIEDADE ILUSTRADA ILUS RADA,,,2.7
Jose Vasconcelos Viana,josevasconcelosviana,25061,2023-02-22 09:17:54 EST,2023-02-22,09:17:54,Photo,137,120,17,0,false,https://www.instagram.com/p/Co972jcM-U_/,https://www.instagram.com/p/Co972jcM-U_/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/332377839_192713836716120_7161468364443641804_n.webp?stp=dst-jpg&_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=yLV-nrR8afQAX91OxRu&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfALkrjV4JzBhcdldWibK17mL_jR7FTYr1lLngY8T1jEmA&oe=643CA724,,"Quem estiver feliz faz o L!
.
.
.
.
.
.
.
.
.
.

.
.
#grevedoscaminhoneiros #allandossantos #foraxandão #Lula #Bolsonaro #copadomundo #Haddad #pauloguedes #oladraonaosobearampa #quartéis #intervencaomilitar #bolsonaropreso #reelsviral #leosantana #zonadeperigo #carnaval #litoralnorte",José Vasconcelos Viana @va... 1min Janja sambando! 5 milhões para Claudia Raia! 18 reais no mínimo! 52 dias de militância! Esse é o NOVO BRASIL #bolsonaro2026 #LuLADRAO × 山,,,-1.8
Jose Vasconcelos Viana,josevasconcelosviana,25061,2023-02-22 07:07:03 EST,2023-02-22,07:07:03,Photo,478,389,89,0,false,https://www.instagram.com/p/Co9s4KiOT9w/,https://www.instagram.com/p/Co9s4KiOT9w/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/332160405_220936330307043_2038895466391252063_n.webp?stp=dst-jpg&_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=wtBBjgbhbWcAX-3qRUG&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBlouPwP7fe8IkR1zT9X-GFFeeaiisaI4K7vXLuC1-pmw&oe=643BB09F,,"SAMBA, JANJA!
.
.
.
.
.
.
.
.
.

.
.
#grevedoscaminhoneiros #allandossantos #foraxandão #Lula #Bolsonaro #copadomundo #Haddad #pauloguedes #oladraonaosobearampa #quartéis #intervencaomilitar #bolsonaropreso #reelsviral #leosantana #zonadeperigo #carnaval #litoralnorte",K expresso expr 2 SOCIEDADE ILUSTRADA RADA ILUST,,,1.94
WESLEY ROS,wesleyros,283493,2023-02-21 22:16:16 EST,2023-02-21,22:16:16,Video,789,752,37,3539,false,https://www.instagram.com/tv/Co8wEICqFs8/,https://www.instagram.com/tv/Co8wEICqFs8/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/332044106_516506313898036_8259694066932803595_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=UNY1-WDzXF8AX9670A6&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCQgd3N_B25FMTjvb0nOB-qVey_YI12PHlGWww0j7anYA&oe=64381078,,Volteiiiii … estou novamente liberado para live 🙌🏾,,,,-3.29
WESLEY ROS,wesleyros,283625,2023-02-21 20:02:12 EST,2023-02-21,20:02:12,Photo,"4,713",4553,160,0,false,https://www.instagram.com/p/Co8gyrSpyrN/,https://www.instagram.com/p/Co8gyrSpyrN/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/332038064_1304689337109994_2803904377819990308_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=uTq2bmdJZk4AX8VzlBT&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDmAwdO5I4DenQYAgs36hDd9lr9XO_XH0LRHdrl8NB9lg&oe=6434C9C8,,"O próprio G1 dando as duas notícias!!! 

E agora??? Você que defendeu o LULA e atacou BOLSONARO por acreditar na GLOBO, qual é a sensação em ler esse post e descobrir só agora que tu foi um IDIOTA?",g1 POLITICA Bolsonaro libera R$ 700 milhões para assistência à população de áreas afetadas pelas fortes chuvas Por Pedro Henrique Gomes Brasilia 31/12/2021 15h40 Atualizado há um ano SANTOSEREGIÃO g1 Governo Federal anuncia R$ 2 milhões para ajudar as vítimas do temporal no litoral de SP; VÍDEO Porg1 Santos 19/02/2023 18h45 Atualizado há uma hora,,,-1.02
Robert Zorzato,robertzorzato,1716,2023-02-21 10:28:02 EST,2023-02-21,10:28:02,Photo,31,27,4,0,false,https://www.instagram.com/p/Co7fFTSLcEZ/,https://www.instagram.com/p/Co7fFTSLcEZ/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/331946883_879596573312448_4333475662764925914_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=oCs20CVsuaMAX-zpGn-&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBjfMIEWBaVKLG0f2WgJZtCljmsAgiSPtVxTC23T4DKMg&oe=644C8FEA,,É coisa boa!,"SJP Portal SJP Verdade Publicado por Robert Zorzato Agora mesmo. Você que já aprendeu a fazer a letrinha L, agora já pode começar a fazer IR",,,-1.48
Jose Vasconcelos Viana,josevasconcelosviana,25046,2023-02-21 08:37:54 EST,2023-02-21,08:37:54,Photo,527,435,92,0,false,https://www.instagram.com/p/Co7Ser0M3pl/,https://www.instagram.com/p/Co7Ser0M3pl/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/332234457_1281227092455613_2163631738809137282_n.webp?stp=dst-jpg&_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=DUB2ttg9YRkAX9F9h-G&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBiVVS-HJQsa8AIXoWbkmaGFW0wz1txRjxR9i6sKtTZpQ&oe=64959D3A,,"BOLSONARO SEMPRE PENSOU NAS PESSOAS.
.
.
.
.
.
.

.
.
#grevedoscaminhoneiros #allandossantos #foraxandão #Lula #Bolsonaro #copadomundo #Haddad #pauloguedes #oladraonaosobearampa #quartéis #intervencaomilitar #bolsonaropreso #reelsviral #leosantana #zonadeperigo #carnaval #litoralnorte",‎'‎POLÍTICA g1 Bolsonaro libera R$ 700 milhões para assistência à população de areas afetadas pelas fortes chuvas Por Pedro Henrique Gomes- 31/12/2021 2/2021 15h40 Atualizado há um ano Brasília SANTOS REGIÃO g1 Governo Federal anuncia R$ 2 milhões para ajudar as vítimas do temporal no litoral de SP; VÍDEO Por g1 Santos 19/02/2023 18h45 Atualizado há uma hora رود‎'‎,,,2.13
WESLEY ROS,wesleyros,283625,2023-02-21 03:42:21 EST,2023-02-21,03:42:21,Photo,"1,114",1086,28,0,false,https://www.instagram.com/p/Co6wqDNOpSl/,https://www.instagram.com/p/Co6wqDNOpSl/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/332318098_585905210082222_7032968928540099536_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=G__aajET7VUAX-gGMsa&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAyagqcQOMqjLSPxJqWrfWDBiBc7j8FU9u9AwV5KgWLaw&oe=6431F272,,"Bom dia seus lindos!! 
Que HOJE o Senhor traga as boas surpresas do céu pra todos vocês, amém?! 😍🙌🏾

Ahhh! Essa música se chama MOSTRE SUA GLÓRIA”  by @wesleyros com participação @jackrosoficial 😍🙌🏾 (disponível em todas as plataformas digitais e um clipe lindo no YouTube)  ouça e compartilheeee!!!",,,,-4.21
Dayane Muhammad,daymuhammad,N/A,2023-02-20 14:35:48 EST,2023-02-20,14:35:48,Album,420,357,63,0,false,https://www.instagram.com/p/Co5WpHTJuCG/,https://www.instagram.com/p/Co5WpHTJuCG/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/331738071_710586153887376_6752582043162943135_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=0eYaIF6I30QAX902Nqy&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAFcivaMrN0r46LOqS2bxFPS3GwldEzmjqrl-bj_aMzcQ&oe=64967907,,"BEAN 18/02/23  Você chegou há 2 anos e me fez ainda mais feliz 🥹!

Meu famoso, meu leãozinho, meu feijãozinho, meu ursinho de pelúcia vivo 🤩! 

Há 2 anos você me acorda com seu despertador natural (às 5:30 pontualmente!), me enche de beijo, de amor e carinho 🥰!

Há 2 anos você me ensina a ter mais paciência, a ter ainda mais tempo de qualidade pra poder aproveitar muito mais contigo 😌!

Estarei sempre aqui para nos divertirmos ainda mais juntos 😍!

Feliz 2 anos de amor incondicional, meu Bean!

💙💛💚

🎉A festinha do Bean e o Pé de Feijão está nos stories 🎊",,,,2.21
🔹𝓟𝓻. 𝓣𝓱𝓲𝓪𝓰𝓸 𝓑𝓮𝔃𝓮𝓻𝓻𝓪,ofc.thiago_pr,105050,2023-02-20 13:14:47 EST,2023-02-20,13:14:47,Photo,"1,640",1591,49,0,false,https://www.instagram.com/p/Co5NXvQOdPJ/,https://www.instagram.com/p/Co5NXvQOdPJ/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/331963966_142306818710434_8369729238820194262_n.webp?stp=dst-jpg&_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Li2DB9drGiMAX_XRpn-&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfD3y1WGkncny4ma3Sin6F7_T4QRuEGfqRMbndCxh_8iYg&oe=6497C378,,Já ESTAMOS em um avivamento!,,,,2.65
Jose Vasconcelos Viana,josevasconcelosviana,25043,2023-02-20 12:03:47 EST,2023-02-20,12:03:47,Photo,455,440,15,0,false,https://www.instagram.com/p/Co5FPvtuWI2/,https://www.instagram.com/p/Co5FPvtuWI2/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/331837619_5856916014401374_7614543084593095209_n.webp?stp=dst-jpg&_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Y5NTG97XH7UAX_Smf13&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDagxDZAzisb5Z4fIvDEJHuIygpa0zzDm8qnLYH36Kl2g&oe=643994F5,,"Governo Bolsonaro reduziu auxílio para presos em 57,5% e batemos o recorde histórico de números de homicídios.

O número de benefícios concedidos para famílias de presos, o auxílio-reclusão, caiu 57,5% durante o governo Jair Bolsonaro (PL). Quando assumiu em janeiro de 2019, eram 46.750 beneficiários. Em dezembro de 2022, fechou em 19.875.  Pode-se interpretar que Bolsonaro cumpriu um de seus objetivos à frente da Presidência: endurecer as normas de recebimento do benefício. Isso foi resultado de medida provisória (j já convertida em lei) no início de seu mandato e maior fiscalização do benefício.
.
.
.
..
.
#grevedoscaminhoneiros #allandossantos #foraxandão #Lula #Bolsonaro #copadomundo #Haddad #pauloguedes #oladraonaosobearampa #quartéis #intervencaomilitar #bolsonaropreso #reelsviral #leosantana #zonadeperigo #carnaval",POLÍTICA BANDIDO BOM E … GOVERNO DO PRESIDENTE JAIR BOLSONARO REDUZIU AUXÍLIO RECLUSÃO PORTAL JVV NOTÍCIAS SIGA @JVVNEWS NAS REDES SOCIAIS. ACESSE WWW.JVVNEWS.COM.BR,,,1.83
Josafá Ramos,josafarramos,5914,2023-02-20 10:49:24 EST,2023-02-20,10:49:24,Photo,126,85,41,0,false,https://www.instagram.com/p/Co48u9dOJnH/,https://www.instagram.com/p/Co48u9dOJnH/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/332253512_903906170757070_9025917473777729569_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=RzA7NfRFL_gAX_L2iRH&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCcWuK_GAUK3e8_5plugQ-mckDdibdP78YjYXR8Gk4mRg&oe=6494FCD1,,"A degradação moral existe sim! Porém, será que todo mundo tem vergonha?
Para responder é melhor investigar o envolvimento…

#bolsonaro #conservadores #o #direita #conservadorismo #direitaconservadora #brasil #fechadocombolsonaro #jairbolsonaro #jairmessiasbolsonaro #bolsonaropresidente #forapt #direitabrasil #globolixo #conservador #ptnuncamais #somostodosbolsonaro #bolsomito #direitaunida #bolsonarotemrazao #brasilacimadetudo #elesim #stfvergonhanacional #olavotemraz #bolsonaroreeleito #lulanacadeia #bolsonaromito #patriotas #fechadoscombolsonaro #olavodecarvalho",,,,1.73
Gilson da Autoescola,gilsondaautoescola,N/A,2023-02-19 20:09:14 EST,2023-02-19,20:09:14,Photo,98,94,4,0,false,https://www.instagram.com/p/Co3YAV6t0oo/,https://www.instagram.com/p/Co3YAV6t0oo/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/332315926_718673986365266_3013996711070949111_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=2Ky8XIcZZZAAX-K6EfI&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCkClShgUZC_gp5qphqAQuA2FF-EE4pEm0RGgEvtR1tpQ&oe=649474AB,,"CAFÉ COM POLÍTICA 

Bate papo com meus amigos Saulo e o ex Deputado Federal Glaycon Terra Pinto Júnior.

Ouvir ideias e compartilhar planos para nossa política municipal é sempre um prazer, são sempre bem vindos á Betim! 

.

.

.",,,,1.75
🔹𝓟𝓻. 𝓣𝓱𝓲𝓪𝓰𝓸 𝓑𝓮𝔃𝓮𝓻𝓻𝓪,ofc.thiago_pr,105082,2023-02-19 13:32:04 EST,2023-02-19,13:32:04,Photo,"1,351",1304,47,0,false,https://www.instagram.com/p/Co2qjbROgvf/,https://www.instagram.com/p/Co2qjbROgvf/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/331472497_1111514786911912_7750677387847040528_n.webp?stp=dst-jpg&_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=VcP404AKFVsAX_y6_5J&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfD7a5SLPhBTUD_EqwECcA2oWiPkqwWwrcMcPXmRKYhz1A&oe=6496EC64,,"Bom diaaaaaaa...
Gente educada...",,,,2.19
Serginho Agrella,serginhoagrella,2620,2023-02-19 11:34:59 EST,2023-02-19,11:34:59,Photo,39,35,4,0,false,https://www.instagram.com/p/Co2dJ2pOnk_/,https://www.instagram.com/p/Co2dJ2pOnk_/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/332251551_706938624551775_4076238232592239601_n.webp?stp=dst-jpg&_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=5ZucrCKhAWwAX-P5f08&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAG8fXTFTl-MgtSc_uI4b2ekqxRAZojQsQ0UiWvMdkg2g&oe=643D2FB8,,Distribuição de Renda,"CORRUPCÃO BRASILEIRA MEMES 18 reais de aumento pra você MÁQUINA ESTATAL 10, 20, 30 mil reais de aumento pra mim kkkk",,,1.95
WESLEY ROS,wesleyros,283699,2023-02-19 09:30:11 EST,2023-02-19,09:30:11,Photo,458,441,17,0,false,https://www.instagram.com/p/Co2O307ukPM/,https://www.instagram.com/p/Co2O307ukPM/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/331766698_189191040411294_505638561584864726_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=9LIyX5TwnioAX8DRuLO&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfA-78ZkjeO2unZqE_N1tEC54Z8JYvn0GDFq2qDm-EoLXA&oe=642E43A9,,Hoje ministrarei louvor e palavra no aniversário da  @bompastororlando - vamos trazer o céu 🙏🏾 te vejo lá!!,"Westey Ros 19 I FEV ANIVERSÁRIO BOM PASTOR ORLANDO CHURCH 7PM 7 PM 4700 LINCOLN AVE ORLANDO FL, 32835 WESLEYROS",,,-10.02
Jose Vasconcelos Viana,josevasconcelosviana,25046,2023-02-19 09:23:45 EST,2023-02-19,09:23:45,Photo,243,223,20,0,false,https://www.instagram.com/p/Co2OIutuUWh/,https://www.instagram.com/p/Co2OIutuUWh/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/331661095_925247038504504_5395780713612330488_n.webp?stp=dst-jpg&_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=-D0C0rZWVLoAX85eNCe&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDLQpWAzhsRWMTJRsQctKSCNNN3mORjZtFF3mRuXxZrIw&oe=6439A923,,"LULA DÁ CORAGEM PARA ACONTECIMENTOS COMO ESSES. 
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#grevedoscaminhoneiros #allandossantos #foraxandão #Lula #Bolsonaro #copadomundo #Haddad #pauloguedes #oladraonaosobearampa #quartéis #intervencaomilitar #bolsonaropreso #reelsviral #leosantana #zonadeperigo #carnaval","TIO DINO, TOMA AS ARMAS DOS CIDADAOS DE BEM PLA GENTE PODER LOUBAR FAZENDO LIVE SEM MEDO DE LEVAR TILO. NOIS VOTOU NO LULE! FOCIEDA SOVO3DO SOCIEDADE ILUSTRADA RADA",,,-1.02
Jose Vasconcelos Viana,josevasconcelosviana,25014,2023-02-18 19:15:48 EST,2023-02-18,19:15:48,Photo,579,412,167,0,false,https://www.instagram.com/p/Co0tGH8MIjw/,https://www.instagram.com/p/Co0tGH8MIjw/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/331495335_5816602575127728_1723542734205769512_n.webp?stp=dst-jpg&_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=2fiROapOVFQAX9OZf16&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBjU8PtqT96Wo_3zhfKveF8ENV5zfVfVaIiNgt4AU1QjA&oe=6434F087,,"O QUE VOCÊ ACHA?
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#grevedoscaminhoneiros #allandossantos #foraxandão #Lula #Bolsonaro #copadomundo #Haddad #pauloguedes #oladraonaosobearampa #quartéis #intervencaomilitar #bolsonaropreso #reelsviral #leosantana #zonadeperigo #carnaval","POLÍTICA URGENTE EX-MINISTRO DA SAÚDE, MARCELO QUEIROGA DIZ QUE BOLSONARO NÃO TOMOU VACINA PORTAL JVV NOTÍCIAS SIGA @JVVNEWS NAS REDES SOCIAIS. ACESSE WWW.JVVNEWS.COM.BR",,,2.24
Gilson da Autoescola,gilsondaautoescola,N/A,2023-02-18 13:21:03 EST,2023-02-18,13:21:03,Album,113,110,3,0,false,https://www.instagram.com/p/Co0Ef8-JSNL/,https://www.instagram.com/p/Co0Ef8-JSNL/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/331605636_163901623102168_4878290794246369323_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=BEWLoQp66CUAX85PaMT&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfChAth18oL8qt7A95GtOSD_zoOMOmNVlG762_0YLrN6XA&oe=6494F8B8,,"EMPREENDEDORISMO 

Você nunca sabe que resultados virão da sua ação. Mas se você não fizer nada, não existirão resultados.
 
- Mahatma Gandhi

.

.

.

#betim #parceria #politica #empreendedorismo #vereadorgildondaautoescola",,,,2.02
Robert Zorzato,robertzorzato,1718,2023-02-18 11:35:30 EST,2023-02-18,11:35:30,Photo,45,44,1,0,false,https://www.instagram.com/p/Coz4a0bL4Vd/,https://www.instagram.com/p/Coz4a0bL4Vd/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/331253942_609377700995428_3255602931698538633_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=2a23XIuZgxUAX-5JXK_&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDdcvmD-yWeFZb3Zp9Mz5dU3da7VmBBZlGGN77bPz1lGw&oe=644B890C,,Ahh sabedoria dos antigos…,"SJ VERDADE Portal SJP Verdade Publicado por Robert Zorzato Agora mesmo Meu avô sempre me dizia, quando o ladrão quer roubar ele dá carne aos cachorros! Hoje eu vejo que ele tinha razão",,,-1.04
Robert Zorzato,robertzorzato,1718,2023-02-18 09:46:30 EST,2023-02-18,09:46:30,Photo,65,61,4,0,false,https://www.instagram.com/p/Cozr8eNr0x8/,https://www.instagram.com/p/Cozr8eNr0x8/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/331319310_496896685941980_6523610212700226533_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=3Rbv4Axue5YAX_VZWAu&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBjonYBN8LQpofOjGkL3gTZY6RyaKYlVuL3XZcxkDHTLw&oe=64480EE1,,Segundo especialistas! @todos,"SJP Porta SJP Verdade Publicado por Robert Zorzato 1 min Estudos apontam, que falar a frase EU AVISEI aumenta 78% a raiva de quem fez a burrada de fazer o L!",,,1.38
Gilson da Autoescola,gilsondaautoescola,N/A,2023-02-17 12:09:37 EST,2023-02-17,12:09:37,Photo,92,88,4,0,false,https://www.instagram.com/p/CoxXh2BLYLF/,https://www.instagram.com/p/CoxXh2BLYLF/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/331177035_568458948544258_7975345422813061308_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=QRsrck6k0bkAX_AXnjI&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCPz1cRt5orgShL5SRihyV3ZQFcXLL0-UXOYtGRyQG2cQ&oe=64943B54,,"VISITAS

Hoje foi dia de ouvir as demandas do Laranjeiras através do irmão Joaquim, dono da Sorveteria Santana! 

Sempre um prazer estar com vocês! Agradeço a confiança. 

.

.

.

# lideranças #trabalhandoporvc #trabalhandoporBetim #vereadorgilsondaautoescola",,,,1.64
Serginho Agrella,serginhoagrella,2622,2023-02-17 11:33:51 EST,2023-02-17,11:33:51,Photo,33,23,10,0,false,https://www.instagram.com/p/CoxTb4DOVdH/,https://www.instagram.com/p/CoxTb4DOVdH/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/331135922_413181271028998_3949821123979654498_n.webp?stp=dst-jpg&_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=JAQccZ0B8AsAX95m0JN&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBZ0fXeg9PUJgONZVth0GVtTdiNcvSTtnZSjqzSoYZwOg&oe=64383794,,"Vergonha de Aumento do Salário Mínimo enquanto foi destinado Bilhões para Lei Rouanet, 5 Milhões foi só para Cláudia Raia","18 REAIS? ESSEÉ 0 GOVERNO QUE SE DIZ ""PAI DOS POBRES"" pleno.news LULA AUMENTARÁ SALÁRIO MÍNIMO EM R$ 18 E DECEPCIONA ELEITORES SerginhoAgrella Serginho",,,1.38
Josafá Ramos,josafarramos,5914,2023-02-17 10:33:34 EST,2023-02-17,10:33:34,Album,9,6,3,74,false,https://www.instagram.com/p/CoxMiS0uH55/,https://www.instagram.com/p/CoxMiS0uH55/,https://scontent-sea1-1.cdninstagram.com/v/t51.36329-15/329609284_1017988842698744_1094818738700928518_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=67GEZ2aQ8EYAX__EHwU&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAmQCdkSyfl4lIBvQQJb-SbmAw5by-XgSrrX6vAX6_dQA&oe=6496D001,,Um esquenta pé. Eu,,,,-4.89
