,Account,User Name,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Views,Like and View Counts Disabled,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,Overperforming Score (weighted  —  Likes 1x Comments 1x ),Description_Translated,Description_Sentiment,Image_Text_Translated,Image_Text_Sentiment
324,SARGENTO RODRIGUES,sargentorodriguesoficial,32211.0,2023-02-02 08:25:40 EST,2023-02-02,08:25:40,Photo,233,216,17,0,False,https://www.instagram.com/p/CoKV-etrbH8/,https://www.instagram.com/p/CoKV-etrbH8/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/328256822_951158379644025_5098133102913525672_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ksGnPVfCrEYAX-XwvQh&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBgXZZvNdLVzT-ZtCf5R9Ah120MGRdbrFcPqbzo39l6jQ&oe=64096875,,"Hoje nosso #tbt é diferente, é para lembrar da nossa primeira posse, em 1999. Ontem, ao dar início, oficialmente, ao sétimo mandato como deputado estadual, passou um filme na minha cabeça. Lembrei-me de como foram nossas caminhadas e nossas lutas para ser eleito, reeleito, chegando até aqui. No começo da minha vida pública, nem nos meus maiores sonhos, imaginei que isso um dia aconteceria. Lutei e continuo lutando pelos servidores da segurança pública e pelo povo mineiro, com a mesma dedicação e empenho do início. Obrigado a todos que em mim confiaram, me reelegendo para uma nova legislatura! 🔺",,,,-1.42,"Today our #TBT is different, it is to remember our first possession in 1999. Yesterday, officially starting to the seventh term as a state deputy, a movie passed in my head.I remembered how our walks and struggles to be elected, reelected, arrived here.At the beginning of my public life, not even in my biggest dreams, I figured that one day would happen.I fought and still fighting for the public safety servers and the Minas Gerais people, with the same dedication and commitment from the beginning.Thanks to all who trusted me, reelecting me to a new legislature!🔺",0.636,,0.0
325,Gilson da Autoescola,gilsondaautoescola,,2023-02-01 21:30:27 EST,2023-02-01,21:30:27,Photo,150,142,8,0,False,https://www.instagram.com/p/CoJK_f7NyIQ/,https://www.instagram.com/p/CoJK_f7NyIQ/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/328279564_154266847418561_304789898856492454_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=nHswo1RQUT8AX_E0PpD&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDeDWNIB7LXoXH2mpCf-wp4xHXfJKxUS76h0NDiqCoeJQ&oe=64943343,,"O POVO NO SENADO

Na posse dos novos senadores, ocorrida hoje no plenário do Senado, compartilhei da alegria de ver Minas Gerais sendo bem representada pelo nosso senador @cleitinhoazevedo .

Parabéns, senador!

Minas Gerais é o único estado do
Brasil que o tem o POVO no senado… Que orgulho!

 Tamojunto👊🏻

.

.

.

#deminasgerais🔺 #orgulhodesermineiro #senador #cleitinhoazevedo #vereadorgilsondaautoescola",,,,2.68,"The people in the Senate

In possession of the new senators, which took place today in the Senate Plenary, I shared the joy of seeing Minas Gerais being well represented by our senator @CleitinhoAzevedo.

Congratulations, Senator!

Minas Gerais is the only state of
Brazil that has the people in the Senate… what a pride!

 Tamojunto👊🏻

.

.

.

#deminasgerals🔺 #orgilhodeseerminator #seador #CleItinhoAzevedo #VereadorgilSondaAutoescola",0.9347,,0.0
326,Edson Feitosa,cetogenese.saude,,2023-02-01 19:02:16 EST,2023-02-01,19:02:16,Photo,66,54,12,0,False,https://www.instagram.com/p/CoI6CGnt8l8/,https://www.instagram.com/p/CoI6CGnt8l8/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/327956200_580616607250801_2906285967242908094_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Nt5kz1kS7GcAX_FEhJK&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDd-tIjK6ZXufoJsWaME5lgs8QydrmS9lWAk84nQxp2CA&oe=64963D7E,,,,,,1.25,Nan,0.0,Nan,0.0
327,Gilson da Autoescola,gilsondaautoescola,,2023-02-01 17:04:22 EST,2023-02-01,17:04:22,Album,198,182,16,0,False,https://www.instagram.com/p/CoIsinZPMLg/,https://www.instagram.com/p/CoIsinZPMLg/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/328544848_1488728738322702_384529695527909338_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=w7HqfBE4eJ0AX_zcBoJ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBuw3jS01Vl1LxHQu4BOChJM9BGB2uyYUnOEHaoemiiKA&oe=64951683,,"POSSE DOS DEPUTADOS ESTADUAIS 

Que honra participar desse momento meu amigo @joaovitorxavierbh .

Estive presente na posse para o quarto mandato de Deputado Estadual.

Obrigado aos Betinenses que confiaram seus votos e contribuíram para à reeleição. Sabemos do nosso compromisso é da responsabilidade que temos e lutaremos pelo nosso município de Betim juntos!

Trabalhando por vocês!
.

.

.

#deputadoestadual #joaovitorxavier #itatiaia #betim #vereadorgilsondaautoescola",,,,3.54,"Inauguration of state deputies

What a honor to participate in this moment my friend @joaovitorxavierbh.

I was present in possession for the fourth term of state deputy.

Thanks to the Betinenses who trusted their votes and contributed to reelection.We know of our commitment is the responsibility we have and we will fight for our municipality of Betim together!

Working for you!
.

.

.

#thepstitute #joaovitorxavier #itatiaia #betim #vereadorgilSondaautoescola",0.9183,,0.0
328,Jose Vasconcelos Viana,josevasconcelosviana,24743.0,2023-02-01 14:37:54 EST,2023-02-01,14:37:54,Photo,556,482,74,0,False,https://www.instagram.com/p/CoIbx1GpYL7/,https://www.instagram.com/p/CoIbx1GpYL7/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/328753157_145155298385424_6628215557624359470_n.webp?stp=dst-jpg&_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=xfHQmQ2wtv4AX_V_gsh&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfD0xxFJrLPRiTJlPOzXHFuHnN00YNDOXEJfF77OLrdZCQ&oe=640D2AD0,,"GRANDE DIA !
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#alexandredemoraes #Moraes #Alexandre #urnaseletronicaséfraude #manifestações #grevedoscaminhoneiros #Liberdade #foraxandão #Lula #Bolsonaro #FazOL #Haddad #pauloguedes #Politica #Brasil #PatriaGrande #OlavoTemRazao #quartéis #liberdade #Ditadura #bolsonaropreso #pacheconão",POLÍTICA URGENTE EDUARDO GIRÃO ANUNCIA VOTO EM MARINHO PARA PRESIDÊNCIA DO SENADO PORTAL JVV NOTÍCIAS SIGA @JVVNEWS NAS REDES SOCIAIS. ACESSE WWW.JVVNEWS.COM.BR,,,2.14,"Big day!
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#AlexandreDeMoraes #moraes #Alexandre #UrnaSelectronicséFraude #Manifestations #GrevedCaminhoes #Frequently #Lula #Bolsonaro #Fazol #haddad #politica #brasil #patriagraph #",0.0,,0.0
329,SARGENTO RODRIGUES,sargentorodriguesoficial,32408.0,2023-02-01 14:02:02 EST,2023-02-01,14:02:02,Photo,454,427,27,0,False,https://www.instagram.com/p/CoIXrPXvKG_/,https://www.instagram.com/p/CoIXrPXvKG_/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/328562554_735311821233015_5849004260798402274_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=0UX7juUgR20AX8WpiRx&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfB8-jTXZj9qKeS5uIgVsRDrTzwkl5gJtNmAnZqZZDjY0g&oe=640669B4,,"Em épocas sombrias, liberdade ainda que tardia! 🇧🇷",,,,1.39,"In dark times, freedom even though late!🇧🇷",0.6696,,0.0
330,🔹𝓟𝓻. 𝓣𝓱𝓲𝓪𝓰𝓸 𝓑𝓮𝔃𝓮𝓻𝓻𝓪,ofc.thiago_pr,106246.0,2023-02-01 12:50:21 EST,2023-02-01,12:50:21,Photo,"1,401",1385,16,0,False,https://www.instagram.com/p/CoIPeHVOqbg/,https://www.instagram.com/p/CoIPeHVOqbg/,https://scontent-fco2-1.cdninstagram.com/v/t51.29350-15/328309222_3046275812333436_8455973488668014530_n.webp?stp=dst-jpg&_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=e-sEi2TxOYEAX80caT1&_nc_ht=scontent-fco2-1.cdninstagram.com&oh=00_AfBlyHFqD9vs3CNpo4JfJfPxQhbcBwlmHXlngrN6pWqBmA&oe=6473D5CE,,NÃO QUESTIONE SE NÃO VOCÊ SERÁ CHAMANDO DE GOLPISTA.,,,,2.68,Do not question if you will not be calling the scammer.,0.0,,0.0
331,Gilson da Autoescola,gilsondaautoescola,,2023-02-01 12:44:32 EST,2023-02-01,12:44:32,Photo,35,33,2,0,False,https://www.instagram.com/p/CoIOznxJS_k/,https://www.instagram.com/p/CoIOznxJS_k/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/328146569_1391199781624278_7444963503290737303_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=wjW2cgBdjzsAX8TbJ1r&_nc_oc=AQnmy9t2IkP-Znz7TPGBdZDbCOwUNTmOqBx4_ViNsNaORkEfMfBg0w4xmi2WXGzByLQ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfA8ZF2w0Q-Zx1WrJcwii-M3bFoCIECdjO3CWS_thzAPCQ&oe=649508F3,,"Durante este mês, as cores roxa e laranja são utilizadas em diversos meios de comunicação com o objetivo de atentar para a conscientização e combate de algumas doenças.

A cor roxa foi escolhida para a conscientização do Lúpus, da Fibromialgia e do Mal de Alzheimer. Já a cor laranja foi incluída na campanha para conscientizar um dos tipos mais graves de câncer, a Leucemia.

A campanha também frisa a importância da doação de medula óssea. A doação é muito importante, pois a cada cem mil pacientes, apenas um doador é compatível.
Procure orientação em uma Unidade de Saúde.
 
*Texto: Unafisco Saúde",,,,-1.6,"During this month, purple and orange colors are used in various media to pay attention to the awareness and combat of some diseases.

The purple color was chosen for the awareness of lupus, fibromyalgia, and Alzheimer's evil.Orange color was included in the campaign to make one of the most serious cancers of cancer, leukemia.

The campaign also emphasizes the importance of bone marrow donation.The donation is very important, because every 100 thousand patients, only one donor is compatible.
Seek guidance in a health unit.
 
*Text: UNAFISCO Saúde",-0.6369,Nan,0.0
332,Jose Vasconcelos Viana,josevasconcelosviana,24743.0,2023-02-01 09:38:35 EST,2023-02-01,09:38:35,Photo,106,91,15,0,False,https://www.instagram.com/p/CoH5hmuu-QT/,https://www.instagram.com/p/CoH5hmuu-QT/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/328302338_905427164222271_8205186031063864675_n.webp?stp=dst-jpg&_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=eGP5DJI1y_cAX-5zy6k&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfABgr36zW9cL-5CapFkqwARmuLtC0Rmqx5BZ3Pp_cnQeA&oe=640EA9D4,,"INFORMAÇÕES!
.
.
.
.
.
.
.
.
.

.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#grevedoscaminhoneiros #allandossantos #foraxandão #Lula #Bolsonaro #copadomundo #Haddad #pauloguedes #oladraonaosobearampa #quartéis #intervencaomilitar #bolsonaropreso #pacheconão #rogeriomarinho","‎one or more people, ‎'‎José Vasconcelos Viana @va... ·1min Urgente! Rogério Marinho será eleito presidente do Senado hoje. A luta pela liberdade vai ganhar força! #PacheccoNão ا‎'‎‎",,,-2.45,"INFORMATION!
.
.
.
.
.
.
.
.
.

.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#greedosCaminhoneiros #Alladossantos #Foraxandão #Lula #Bolsonaro #copadomundo #haddad #Pauloges #oladroosobeampa #Quartels #Intervencaomilitar #Bolsonaropreso #PachecoNoinho",0.0,"One or more People, 'José Vasconcelos Viana @va ... · 1min Urgent!Rogério Marinho will be elected president of the Senate today.The struggle for freedom will gain strength!#PachecConão ا '",0.7835
333,Jose Vasconcelos Viana,josevasconcelosviana,24743.0,2023-02-01 09:24:19 EST,2023-02-01,09:24:19,Photo,"1,490",1358,132,0,False,https://www.instagram.com/p/CoH35KCseUu/,https://www.instagram.com/p/CoH35KCseUu/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/328226551_195744146374114_3526876038379799149_n.webp?stp=dst-jpg&_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=51H_vg4BwIMAX_HDkJf&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDVjFMcFoPLIzJdFux6MpQ4OMbUqgDYKpiair3T_azmdA&oe=640DF28D,,"OPOSIÇÃO! PARABÉNS,  DEPUTADOS!
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#grevedoscaminhoneiros #allandossantos #foraxandão #Lula #Bolsonaro #copadomundo #Haddad #pauloguedes #oladraonaosobearampa #quartéis #intervencaomilitar #bolsonaropreso",,,,5.73,"OPPOSITION!Congratulations, deputies!
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#greesCaminhoneiros #Alladossantos #Foraxandão #Lula #Bolsonaro #copadomundo #haddad #Pauloges #oladroosobeampapa #Quartels #Intervencaomilitar #Bolsonaropreso",0.0,Nan,0.0
334,🔹𝓟𝓻. 𝓣𝓱𝓲𝓪𝓰𝓸 𝓑𝓮𝔃𝓮𝓻𝓻𝓪,ofc.thiago_pr,106246.0,2023-02-01 09:18:25 EST,2023-02-01,09:18:25,Photo,845,776,69,0,False,https://www.instagram.com/p/CoH3N6nODQ9/,https://www.instagram.com/p/CoH3N6nODQ9/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/328061205_171105115661842_3514709288283525396_n.webp?stp=dst-jpg&_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=VKv9poSXZj8AX8JYHs_&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfC2J66K2aYxadfYDeG9rK804KNcDgR6KF5XBhYFierg-A&oe=6493CFEE,,"No dia 31 de Janeiro de 2023, o jornal lupa uol.com.br, fez uma reportagem cujo título é: pseudônimo Regina Brasil, pastor de Goiás usou um telegram para coordenar ""ataques"" em Brasíllia.
O título desta reportagem começa com essa ênfase tendenciosa, como se eu estivesse me passando pelo pseudônimo de uma mulher ou como se que eu estivesse pronto para atacar as instituições do Estado de direito democrático..
.
.

Essa tentativa foi maldosa, pois tentou vincular a figura da minha imagem de pastor em atos antidemocráticos.
.
.
Quero deixar claro que sou extremamente contra bloqueios, destruição de prédios e patrimônios públicos.
.
.
Nós iriamos nos manifestar, pacíficamente, como sempre fizemos, de forma ordeira no que dia 15 de Janeiro de 2023.
.
.

E fui a Brasília pra notíciar o que estava acontecendo no dia 08 de Janeiro de 2023 e já havia pessoas que por voltas das 13h30m, se deslocando para Esplanada dos ministérios, segui noticiando até chegar lá! Já haviam quebrado algumas vidraças e corri ligeiramente para não deixarem quebrarem nada. 
.
.
Esse comportamento de vandalismo não tem coerência com o comportamento dos patriotas que estavam se manifestando há 70 dias de forma ordeira e pacífica que professam sua fé em  Deus. 
.
.
Continuando a repostagem da Lupa, usa duas figuras e com suas palavras usa dois substantivos, invasão e ataques sempre na tentativa maldosa de uma supra Ilação, como se eu fosse um bandido ou terrorista. A reportagem continua com indução a pensar que no dia 08 ou 15 de janeiro de 2023, estava sim premeditado um crime conduzido por mim ou por outras pessoas patriotas.
.
.
Não concordo com extremistas de direita ou de esquerda não sou a favor de invasão nem de golpe, mas sou a favor da liberdade de manifestação política!
.
.
Continua nós comentários 👇👇👇👇",,,,1.49,"On January 31, 2023, the newspaper Lupa UOL.com.br, made a report whose title is: Pseudonym Regina Brasil, pastor of Goiás used a telegram to coordinate ""attacks"" in Brasilia.
The title of this report begins with this biased emphasis, as if I were passing through the pseudonym of a woman or as if I was ready to attack the institutions of the rule of democratic law.
.
.

This attempt was evil as it tried to link the figure of my pastor image in undemocratic acts.
.
.
I want to make it clear that I am extremely against blockages, destruction of public buildings and assets.
.
.
We would manifest, peacefully, as we always did, in an orderly way on January 15, 2023.
.
.

And I went to Brasilia for Notíciar what was happening on January 08, 2023 and there were already people who around 1:30 pm, moving to Esplanade of Ministries, followed reporting until there is there!They had already broken some windows and ran slightly so as not to let anything break.
.
.
This behavior of vandalism is not consistent with the behavior of the patriots who were manifesting 70 days ago in an orderly and peaceful manner who profess their faith in God.
.
.
Continuing the reposting of the magnifying glass, we use two figures and with his words we use two nouns, invasion and attacks always in the malicious attempt of a suprase, as if I were a bandit or terrorist.The report continues to think that on January 08 or 15, 2023, a crime led by me or other patriots was premeditated.
.
.
I do not agree with right or left extremists I am not in favor of invasion or coup, but I am in favor of freedom of political manifestation!
.
.
Continues us comments 👇👇👇👇",0.6631,,0.0
335,Aline Bastos,alinebastosmg,22790.0,2023-02-01 05:23:43 EST,2023-02-01,05:23:43,Photo,117,113,4,0,False,https://www.instagram.com/p/CoHcW8luNTj/,https://www.instagram.com/p/CoHcW8luNTj/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/328359832_909660986729902_7221933552706736360_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=KFq8EVH5Cf8AX9USyf5&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDNC7Zbosoam3deDaO1BMV0Ut_TD8oTgvOGVTNGMH6uPQ&oe=6494E8E1,,🌸❤️🌹🙏🏻🌺🌷❤️😇🙌🙏🏻🌷🌼🇧🇷🔺😇😘☺️🙌😍🌺🌼🌻💐🪷💐🌷🌺🌸🌹🌼🙌,,,,-2.64,🌸❤️🌹🙏🏻🌺🌷❤️😇🙌🙏🏻🌷🌼🇧🇷🔺😇😘☺️🙌😍🌺🌼🌻💐🪷💐🌷🌺🌸🌹🌼🙌,0.93,Nan,0.0
336,Dayane Muhammad,daymuhammad,,2023-01-31 19:51:20 EST,2023-01-31,19:51:20,Photo,"1,690",1548,142,0,False,https://www.instagram.com/p/CoGa2ohMNLe/,https://www.instagram.com/p/CoGa2ohMNLe/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/327984233_570781511674903_3704491229084205598_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Hqev3HNyeg0AX_dC_ut&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDmMvgfGaaIZHjyFE6MkaJAiFsfwYWYM2qNvWVl1Pox5g&oe=64957D10,,"E com valores inegociáveis.
Simples, direta e reta.

E você? Me conta 👇🏻",,,,8.89,"And with non -negotiable values.
Simple, straight and straight.

And you?Tell me 👇🏻",0.6705,Nan,0.0
337,Jose Vasconcelos Viana,josevasconcelosviana,24747.0,2023-01-31 19:11:46 EST,2023-01-31,19:11:46,Photo,"1,262",1110,152,0,False,https://www.instagram.com/p/CoGWU4GsRvd/,https://www.instagram.com/p/CoGWU4GsRvd/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/328283605_942521007117762_4409693095812317098_n.webp?stp=dst-jpg&_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=7WqNMJRYP6sAX9JKMPy&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfC8pC8xWUC__DQHyl1FkWQxK1cZhCDji81SD7SwZOPiJA&oe=6495491F,,"MARINHO PRESIDENTE DO SENADO!
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#alexandredemoraes #Moraes #Alexandre #urnaseletronicaséfraude #manifestações #grevedoscaminhoneiros #Liberdade #foraxandão #Lula #Bolsonaro #FazOL #Haddad #pauloguedes #Politica #Brasil #PatriaGrande #OlavoTemRazao #quartéis #liberdade #Ditadura #bolsonaropreso
.",POLÍTICA PARTIDO URGENTE DE PACHECO RACHA E 3 SENADORES DECLARAM VOTO A ROGÉRIO MARINHO PORTAL JVV NOTÍCIAS SIGA @JVVNEWS NAS REDES SOCIAIS. ACESSE WWW.JVVNEWS.COM.BR,,,4.85,"Marine President of the Senate!
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#AlexandreDeMoraes #moraes #Alexandre #UrnaSelectronicséFraude #Manifestations #GrevedCaminhoes #Frequently #Lula #Bolsonaro #Fazol #haddad #Pauloges #Brasil #PatriaGrand #olavotem.
.",0.0,Pacheco Racha urgent party policy and 3 senators declare vote to Rogério Marinho Portal JVV News Siga @jvvNews on social networks.Visit www.jvvnews.com.br,0.5423
338,Alexandre Carmo,alexcarmolondon,535.0,2023-01-31 15:52:45 EST,2023-01-31,15:52:45,Photo,6,6,0,0,False,https://www.instagram.com/p/CoF_jIzvZ_Z/,https://www.instagram.com/p/CoF_jIzvZ_Z/,https://scontent-sea1-1.cdninstagram.com/v/t39.30808-6/327853224_575882174391762_1798037152195161993_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=bA0PpA7pcOQAX_Bf7Ys&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBoX_vCywkjQV6oRQrETtuBPzwFYzWXvf5CAdTHXCDNsg&oe=64967657,,,,,,0.86,Nan,0.0,,0.0
339,SARGENTO RODRIGUES,sargentorodriguesoficial,31580.0,2023-01-31 15:23:55 EST,2023-01-31,15:23:55,Photo,152,108,44,0,False,https://www.instagram.com/p/CoF8QFxPwEC/,https://www.instagram.com/p/CoF8QFxPwEC/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/328512589_213494977789699_397848516479702955_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=oBcA8iGID_kAX_nPMCe&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfB1N4mkbZC7uuetXW2LzIMAfDgYiSo0hrA7SyNhjof5cA&oe=6406B0E6,,Hipócrita!,"Lula critica Bolsonaro por ""não cuidar"" do Alvorada e se diz ""sem-casa, sem-palácio""",,,-2.15,Hypocritical!,-0.5093,"Lula criticizes Bolsonaro for ""not taking care"" of the dawn and says ""homeless, homeless""",-0.6159
340,SARGENTO RODRIGUES,sargentorodriguesoficial,31580.0,2023-01-31 12:39:25 EST,2023-01-31,12:39:25,Album,282,279,3,0,False,https://www.instagram.com/p/CoFpbP0L059/,https://www.instagram.com/p/CoFpbP0L059/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/328716172_174343248647289_8012995553921173277_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=vP2AMvO8QIUAX9LIIxX&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCk-OtVyYx3G--RZjlCnnvzgVKV4m3cl8mCEP18Mys3xg&oe=640242C1,,"Nesta manhã, estive presente na solenidade de passagem de Comando do Corpo de Bombeiros Militar. A cerimônia foi realizada na Academia de Bombeiros, em Belo Horizonte.

Na ocasião, o Coronel BM Edvargd Estevo da Silva passou o comando do CBMMG ao Coronel BM Erlon Dias do Nascimento Botelho. Agradeço ao Coronel Estevo pela parceria ao longo desses últimos anos e desejo muito sucesso ao novo Comandante-Geral. 

Parabéns e muita luz em sua caminhada! Conte sempre comigo!",,,,-1.49,"This morning I was present at the Military Fire Department command solemnity.The ceremony was held at the Firefighter Academy in Belo Horizonte.

At the time, Colonel BM Edvargd Estevo da Silva passed the CBMMG command to Colonel BM Erlon Dias do Nascimento Botelho.I thank Colonel Estevo for his partnership over the past few years and I wish the new commander-general very successful.

Congratulations and a lot of light on your walk!Always count on me!",0.9128,,0.0
341,Alexandre Carmo,alexcarmolondon,535.0,2023-01-30 20:41:09 EST,2023-01-30,20:41:09,Photo,2,1,1,0,False,https://www.instagram.com/p/CoD7wkeNu9L/,https://www.instagram.com/p/CoD7wkeNu9L/,https://scontent-sea1-1.cdninstagram.com/v/t39.30808-6/328466272_719274899818340_164673929699243486_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=4So9CPsg0SYAX8UUBu2&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfALbVW4yQB-iJ20bJJVqwh-gZJ7AcZ1s4wrwZ9nJYn5Yw&oe=64976EDD,,,,,,-0.6,Nan,0.0,,0.0
342,Gilson da Autoescola,gilsondaautoescola,,2023-01-30 19:47:42 EST,2023-01-30,19:47:42,Photo,141,131,10,0,False,https://www.instagram.com/p/CoD1pIONfqN/,https://www.instagram.com/p/CoD1pIONfqN/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/327834761_1218493235719197_6784032973911199584_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=qiAE4IBoz1kAX8WEPln&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfArqt69qPewkTE5V065x0n5GRofxjSxbdvp6RWxd9qPjg&oe=6494C5F1,,"VOLTA ÀS AULAS COM KIT ESCOLAR 

Estamos próximos de um novo ano letivo, nos preparativos finais para a volta às aulas. E seguimos focados em buscar melhorias para garantir uma educação de qualidade.

Nossa Secretaria de Educação @marilenepimenta_ e nosso prefeito @vittorio.medioli ,
não mede esforços para transformar os pedidos da comunidade em realidade! E temos novidades :

O Kit Escolar, benefício que inclui itens como caderno, lápis, caneta estojo, dentre outros, será distribuído para mais de 63 mil alunos da rede durante a primeira quinzena de fevereiro.

.

.

.

#kitescolar #semed #educação #prefeituramunicipaldeBetim #vereadorgilsondaautoescola #Provérbios 17:6",,,,2.52,"Back to school with school kit

We are close to a new school year, in the final preparations for returning to school.And we continue focused on seeking improvements to ensure quality education.

Our Secretariat of Education @marilenepimenta_ and our mayor @vittorio.Medioli,
Miss no effort to turn community requests into reality!And we have news:

The school kit, a benefit that includes items such as notebook, pencil, case pen, among others, will be distributed to more than 63,000 students from the network during the first half of February.

.

.

.

#kitescolar #semed #education #prefeituraMonicaDebetim #VereadorgilSondaAutoSchoa #Proverbs 17: 6",0.7901,,0.0
